Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,YearMonth
126,OD-000054,2024-08-03,2024-08-08,Standard Class,Customer-0502,Customer-0502,Corporate,United States,San Diego,California,81386,East,PROD-8446,Technology,Accessories,Accessories - Item 46,613.84,7,0.2,66.57,2024-08
127,OD-000054,2024-08-03,2024-08-04,Standard Class,Customer-0502,Customer-0502,Home Office,United States,Los Angeles,Pennsylvania,66830,East,PROD-4357,Technology,Accessories,Accessories - Item 13,771.75,2,0.2,118.6,2024-08
128,OD-000055,2026-09-25,2026-09-26,Same Day,Customer-0828,Customer-0828,Home Office,United States,Houston,Texas,41923,West,PROD-4435,Furniture,Bookcases,Bookcases - Item 95,132.17,4,0.0,163.25,2026-09
129,OD-000055,2026-09-25,2026-09-26,Second Class,Customer-0828,Customer-0828,Home Office,United States,New York,Texas,45554,Central,PROD-4791,Furniture,Bookcases,Bookcases - Item 9,342.65,1,0.2,-22.1,2026-09
130,OD-000056,2026-02-25,2026-03-01,Standard Class,Customer-0381,Customer-0381,Home Office,United States,San Diego,California,26061,Central,PROD-8850,Technology,Accessories,Accessories - Item 95,775.04,5,0.2,158.77,2026-02
131,OD-000057,2022-09-25,2022-10-01,Standard Class,Customer-0623,Customer-0623,Consumer,United States,San Diego,Illinois,80453,South,PROD-5322,Office Supplies,Paper,Paper - Item 11,299.59,5,0.1,23.44,2022-09
132,OD-000057,2022-09-25,2022-09-28,First Class,Customer-0623,Customer-0623,Home Office,United States,New York,Pennsylvania,21410,South,PROD-2051,Office Supplies,Paper,Paper - Item 66,623.42,5,0.1,76.58,2022-09
133,OD-000057,2022-09-25,2022-10-01,Second Class,Customer-0623,Customer-0623,Consumer,United States,Chicago,Texas,61257,East,PROD-1307,Office Supplies,Paper,Paper - Item 58,718.89,9,0.15,105.67,2022-09
134,OD-000057,2022-09-25,2022-10-01,First Class,Customer-0623,Customer-0623,Corporate,United States,Houston,Illinois,65021,South,PROD-5891,Office Supplies,Paper,Paper - Item 1,98.1,8,0.0,183.87,2022-09
135,OD-000058,2034-01-08,2034-01-14,Same Day,Customer-0014,Customer-0014,Home Office,United States,New York,Texas,53919,South,PROD-8755,Office Supplies,Supplies,Supplies - Item 31,158.97,9,0.05,-2.65,2034-01
136,OD-000058,2034-01-08,2034-01-14,Second Class,Customer-0014,Customer-0014,Corporate,United States,New York,California,54041,Central,PROD-9002,Office Supplies,Supplies,Supplies - Item 24,819.23,1,0.1,3.11,2034-01
137,OD-000058,2034-01-08,2034-01-13,Same Day,Customer-0014,Customer-0014,Corporate,United States,San Antonio,California,28782,West,PROD-7995,Office Supplies,Supplies,Supplies - Item 12,910.08,7,0.0,60.01,2034-01
138,OD-000058,2034-01-08,2034-01-10,Second Class,Customer-0014,Customer-0014,Home Office,United States,Los Angeles,Arizona,39523,East,PROD-1627,Office Supplies,Supplies,Supplies - Item 86,181.61,1,0.15,21.99,2034-01
139,OD-000059,2023-01-18,2023-01-24,Same Day,Customer-0504,Customer-0504,Home Office,United States,Philadelphia,New York,41508,South,PROD-3672,Office Supplies,Paper,Paper - Item 47,25.03,2,0.2,155.25,2023-01
140,OD-000059,2023-01-18,2023-01-24,Same Day,Customer-0504,Customer-0504,Home Office,United States,San Diego,Illinois,66561,West,PROD-5440,Office Supplies,Paper,Paper - Item 52,20.7,7,0.1,150.25,2023-01
141,OD-000059,2023-01-18,2023-01-23,Second Class,Customer-0504,Customer-0504,Consumer,United States,Phoenix,Texas,30922,East,PROD-4932,Office Supplies,Paper,Paper - Item 69,76.56,2,0.0,124.93,2023-01
142,OD-000060,2025-12-31,2026-01-04,Same Day,Customer-0231,Customer-0231,Home Office,United States,Los Angeles,Arizona,60042,South,PROD-7078,Office Supplies,Binders,Binders - Item 64,938.93,6,0.15,195.89,2025-12
143,OD-000060,2025-12-31,2026-01-01,First Class,Customer-0231,Customer-0231,Home Office,United States,Los Angeles,Arizona,93639,Central,PROD-7686,Office Supplies,Binders,Binders - Item 52,36.98,1,0.2,103.49,2025-12
144,OD-000060,2025-12-31,2026-01-01,Standard Class,Customer-0231,Customer-0231,Home Office,United States,Los Angeles,Pennsylvania,44217,East,PROD-6454,Office Supplies,Binders,Binders - Item 81,85.68,3,0.2,148.48,2025-12
145,OD-000061,2021-02-14,2021-02-15,Second Class,Customer-0985,Customer-0985,Corporate,United States,Phoenix,New York,88672,South,PROD-1589,Technology,Phones,Phones - Item 45,842.5,8,0.2,94.12,2021-02
146,OD-000061,2021-02-14,2021-02-19,First Class,Customer-0985,Customer-0985,Consumer,United States,New York,Texas,19460,South,PROD-8984,Technology,Phones,Phones - Item 23,536.26,5,0.05,51.94,2021-02
147,OD-000062,2029-12-28,2029-12-30,Second Class,Customer-0084,Customer-0084,Consumer,United States,New York,Pennsylvania,68829,East,PROD-8566,Technology,Copiers,Copiers - Item 19,775.84,3,0.0,112.06,2029-12
148,OD-000062,2029-12-28,2030-01-01,Same Day,Customer-0084,Customer-0084,Home Office,United States,San Diego,California,20283,South,PROD-7524,Technology,Copiers,Copiers - Item 17,900.27,2,0.0,61.03,2029-12
149,OD-000063,2019-02-04,2019-02-06,Same Day,Customer-0130,Customer-0130,Corporate,United States,Phoenix,California,39134,Central,PROD-4907,Furniture,Tables,Tables - Item 40,165.24,4,0.2,5.02,2019-02
150,OD-000063,2019-02-04,2019-02-09,Second Class,Customer-0130,Customer-0130,Home Office,United States,Chicago,Pennsylvania,38807,South,PROD-4854,Furniture,Tables,Tables - Item 43,269.72,7,0.2,159.12,2019-02
151,OD-000063,2019-02-04,2019-02-08,First Class,Customer-0130,Customer-0130,Home Office,United States,Los Angeles,Arizona,63218,West,PROD-9849,Furniture,Tables,Tables - Item 69,783.15,7,0.15,60.98,2019-02
152,OD-000063,2019-02-04,2019-02-10,Standard Class,Customer-0130,Customer-0130,Home Office,United States,Phoenix,Pennsylvania,67221,South,PROD-2657,Furniture,Tables,Tables - Item 4,770.45,6,0.05,161.05,2019-02
153,OD-000064,2027-08-19,2027-08-24,Second Class,Customer-0743,Customer-0743,Corporate,United States,San Diego,California,88270,Central,PROD-4177,Office Supplies,Labels,Labels - Item 11,715.72,4,0.15,8.47,2027-08
154,OD-000064,2027-08-19,2027-08-22,Standard Class,Customer-0743,Customer-0743,Corporate,United States,San Diego,Pennsylvania,50469,East,PROD-5051,Office Supplies,Labels,Labels - Item 22,785.47,3,0.0,100.88,2027-08
155,OD-000064,2027-08-19,2027-08-25,Standard Class,Customer-0743,Customer-0743,Corporate,United States,New York,Illinois,35416,Central,PROD-2106,Office Supplies,Labels,Labels - Item 47,425.65,4,0.0,-9.94,2027-08
156,OD-000064,2027-08-19,2027-08-24,Same Day,Customer-0743,Customer-0743,Home Office,United States,New York,California,76253,West,PROD-7782,Office Supplies,Labels,Labels - Item 41,61.87,3,0.15,33.91,2027-08
157,OD-000065,2024-05-09,2024-05-12,Standard Class,Customer-0838,Customer-0838,Consumer,United States,Philadelphia,Arizona,37526,Central,PROD-4792,Technology,Machines,Machines - Item 64,287.09,2,0.15,-41.02,2024-05
158,OD-000065,2024-05-09,2024-05-11,Second Class,Customer-0838,Customer-0838,Home Office,United States,Chicago,California,34816,Central,PROD-2553,Technology,Machines,Machines - Item 99,38.37,6,0.0,146.84,2024-05
159,OD-000066,2023-05-05,2023-05-07,Same Day,Customer-0145,Customer-0145,Consumer,United States,Houston,Texas,15877,West,PROD-5922,Technology,Copiers,Copiers - Item 27,712.34,8,0.15,56.53,2023-05
160,OD-000066,2023-05-05,2023-05-11,First Class,Customer-0145,Customer-0145,Consumer,United States,San Antonio,Arizona,92384,South,PROD-2827,Technology,Copiers,Copiers - Item 85,96.72,4,0.15,-37.36,2023-05
161,OD-000066,2023-05-05,2023-05-09,Standard Class,Customer-0145,Customer-0145,Corporate,United States,San Antonio,California,76630,East,PROD-8347,Technology,Copiers,Copiers - Item 37,730.25,4,0.15,-9.66,2023-05
162,OD-000067,2029-10-18,2029-10-23,First Class,Customer-0891,Customer-0891,Home Office,United States,Houston,Arizona,89507,East,PROD-5933,Furniture,Bookcases,Bookcases - Item 63,367.46,6,0.05,-35.83,2029-10
163,OD-000067,2029-10-18,2029-10-22,Second Class,Customer-0891,Customer-0891,Consumer,United States,Chicago,Texas,74140,Central,PROD-2909,Furniture,Bookcases,Bookcases - Item 93,351.37,4,0.15,27.98,2029-10
164,OD-000068,2027-06-01,2027-06-04,Second Class,Customer-0857,Customer-0857,Corporate,United States,Houston,Texas,73928,South,PROD-2032,Technology,Machines,Machines - Item 32,826.11,2,0.2,-10.92,2027-06
165,OD-000069,2021-10-18,2021-10-24,Second Class,Customer-0028,Customer-0028,Consumer,United States,Houston,California,49560,West,PROD-5675,Technology,Phones,Phones - Item 19,177.37,3,0.0,76.77,2021-10
166,OD-000069,2021-10-18,2021-10-21,First Class,Customer-0028,Customer-0028,Consumer,United States,San Diego,California,30666,South,PROD-2161,Technology,Phones,Phones - Item 2,622.58,8,0.0,75.18,2021-10
167,OD-000070,2028-06-23,2028-06-26,Same Day,Customer-0066,Customer-0066,Consumer,United States,Chicago,Texas,36627,Central,PROD-9497,Office Supplies,Storage,Storage - Item 12,49.74,1,0.1,197.99,2028-06
168,OD-000070,2028-06-23,2028-06-24,First Class,Customer-0066,Customer-0066,Consumer,United States,Los Angeles,Texas,31889,West,PROD-7553,Office Supplies,Storage,Storage - Item 75,979.36,3,0.15,-12.06,2028-06
169,OD-000070,2028-06-23,2028-06-26,Standard Class,Customer-0066,Customer-0066,Corporate,United States,Los Angeles,New York,39327,West,PROD-3077,Office Supplies,Storage,Storage - Item 84,283.16,9,0.2,66.02,2028-06
170,OD-000070,2028-06-23,2028-06-25,Same Day,Customer-0066,Customer-0066,Consumer,United States,Phoenix,California,44152,West,PROD-9745,Office Supplies,Storage,Storage - Item 47,69.34,6,0.0,162.36,2028-06
171,OD-000071,2026-02-26,2026-02-28,Same Day,Customer-0163,Customer-0163,Corporate,United States,New York,California,15543,East,PROD-5683,Technology,Phones,Phones - Item 90,23.55,9,0.05,160.5,2026-02
172,OD-000071,2026-02-26,2026-03-02,Second Class,Customer-0163,Customer-0163,Consumer,United States,Chicago,Texas,58803,South,PROD-2409,Technology,Phones,Phones - Item 31,807.47,2,0.2,151.49,2026-02
173,OD-000071,2026-02-26,2026-03-03,Same Day,Customer-0163,Customer-0163,Consumer,United States,San Antonio,California,29053,West,PROD-8825,Technology,Phones,Phones - Item 88,347.55,6,0.15,197.86,2026-02
174,OD-000072,2033-04-22,2033-04-26,Same Day,Customer-0229,Customer-0229,Consumer,United States,San Diego,New York,37564,South,PROD-8697,Office Supplies,Storage,Storage - Item 38,302.87,5,0.15,31.46,2033-04
175,OD-000072,2033-04-22,2033-04-25,Second Class,Customer-0229,Customer-0229,Home Office,United States,San Antonio,Pennsylvania,88533,South,PROD-8148,Office Supplies,Storage,Storage - Item 87,561.01,7,0.15,181.06,2033-04
176,OD-000073,2029-07-10,2029-07-12,Standard Class,Customer-0261,Customer-0261,Consumer,United States,Chicago,Texas,33382,South,PROD-7911,Technology,Copiers,Copiers - Item 78,127.04,1,0.2,128.03,2029-07
177,OD-000073,2029-07-10,2029-07-11,Same Day,Customer-0261,Customer-0261,Home Office,United States,Philadelphia,Pennsylvania,79590,South,PROD-1935,Technology,Copiers,Copiers - Item 13,958.06,3,0.2,78.62,2029-07
178,OD-000074,2023-02-09,2023-02-15,Second Class,Customer-0449,Customer-0449,Consumer,United States,Phoenix,Texas,94698,East,PROD-9832,Technology,Phones,Phones - Item 84,146.64,7,0.1,82.97,2023-02
179,OD-000074,2023-02-09,2023-02-11,Same Day,Customer-0449,Customer-0449,Home Office,United States,Houston,Pennsylvania,44754,East,PROD-4966,Technology,Phones,Phones - Item 58,481.7,1,0.0,72.26,2023-02
180,OD-000075,2032-02-20,2032-02-23,Standard Class,Customer-0424,Customer-0424,Home Office,United States,Houston,Illinois,15594,South,PROD-8371,Office Supplies,Storage,Storage - Item 84,703.61,9,0.15,56.48,2032-02
181,OD-000075,2032-02-20,2032-02-23,Second Class,Customer-0424,Customer-0424,Home Office,United States,Phoenix,Illinois,62664,West,PROD-2499,Office Supplies,Storage,Storage - Item 52,497.13,6,0.1,-0.94,2032-02
182,OD-000075,2032-02-20,2032-02-24,Same Day,Customer-0424,Customer-0424,Corporate,United States,Los Angeles,California,33154,West,PROD-1298,Office Supplies,Storage,Storage - Item 77,545.96,4,0.1,158.1,2032-02
183,OD-000075,2032-02-20,2032-02-23,Same Day,Customer-0424,Customer-0424,Home Office,United States,San Antonio,Texas,38621,Central,PROD-3657,Office Supplies,Storage,Storage - Item 43,279.07,6,0.15,26.94,2032-02
184,OD-000076,2034-07-16,2034-07-19,Same Day,Customer-0460,Customer-0460,Corporate,United States,San Antonio,California,30746,Central,PROD-8833,Furniture,Furnishings,Furnishings - Item 12,365.04,5,0.2,-44.77,2034-07
185,OD-000076,2034-07-16,2034-07-17,Standard Class,Customer-0460,Customer-0460,Consumer,United States,Phoenix,Pennsylvania,46405,East,PROD-6599,Furniture,Furnishings,Furnishings - Item 49,679.34,6,0.0,12.72,2034-07
186,OD-000077,2019-06-11,2019-06-14,First Class,Customer-0952,Customer-0952,Consumer,United States,Los Angeles,New York,56546,East,PROD-3381,Office Supplies,Supplies,Supplies - Item 35,661.52,1,0.1,62.93,2019-06
187,OD-000077,2019-06-11,2019-06-17,Same Day,Customer-0952,Customer-0952,Consumer,United States,Phoenix,Texas,24327,East,PROD-1946,Office Supplies,Supplies,Supplies - Item 47,620.26,6,0.15,49.24,2019-06
188,OD-000077,2019-06-11,2019-06-12,Second Class,Customer-0952,Customer-0952,Home Office,United States,Philadelphia,New York,38369,East,PROD-2192,Office Supplies,Supplies,Supplies - Item 74,482.64,7,0.2,-22.2,2019-06
189,OD-000078,2030-10-07,2030-10-11,Standard Class,Customer-0676,Customer-0676,Corporate,United States,Houston,New York,27027,Central,PROD-9693,Furniture,Chairs,Chairs - Item 90,222.77,7,0.05,167.98,2030-10
190,OD-000078,2030-10-07,2030-10-10,Same Day,Customer-0676,Customer-0676,Consumer,United States,San Diego,Illinois,18947,Central,PROD-6930,Furniture,Chairs,Chairs - Item 27,596.84,9,0.05,-6.98,2030-10
191,OD-000078,2030-10-07,2030-10-12,Same Day,Customer-0676,Customer-0676,Home Office,United States,San Antonio,Illinois,17354,Central,PROD-5516,Furniture,Chairs,Chairs - Item 17,528.43,7,0.0,157.11,2030-10
192,OD-000079,2024-06-04,2024-06-06,Same Day,Customer-0301,Customer-0301,Corporate,United States,Houston,California,10692,Central,PROD-2478,Office Supplies,Binders,Binders - Item 1,329.87,7,0.05,-5.71,2024-06
193,OD-000079,2024-06-04,2024-06-10,Same Day,Customer-0301,Customer-0301,Corporate,United States,Chicago,Arizona,87713,Central,PROD-8933,Office Supplies,Binders,Binders - Item 30,675.53,1,0.05,152.42,2024-06
194,OD-000080,2021-09-22,2021-09-23,Second Class,Customer-0919,Customer-0919,Consumer,United States,Houston,Texas,36140,East,PROD-9938,Office Supplies,Binders,Binders - Item 62,358.03,2,0.15,-43.97,2021-09
195,OD-000080,2021-09-22,2021-09-26,Second Class,Customer-0919,Customer-0919,Corporate,United States,Chicago,Texas,58849,South,PROD-1421,Office Supplies,Binders,Binders - Item 37,906.48,4,0.1,97.0,2021-09
196,OD-000081,2032-06-12,2032-06-18,Second Class,Customer-0303,Customer-0303,Home Office,United States,Philadelphia,California,62248,Central,PROD-6882,Office Supplies,Storage,Storage - Item 16,867.63,7,0.15,53.78,2032-06
197,OD-000082,2028-02-25,2028-02-26,Second Class,Customer-0287,Customer-0287,Consumer,United States,Philadelphia,California,94694,East,PROD-6673,Technology,Phones,Phones - Item 53,528.17,7,0.05,-29.97,2028-02
198,OD-000082,2028-02-25,2028-03-01,First Class,Customer-0287,Customer-0287,Home Office,United States,Chicago,Illinois,72217,South,PROD-9220,Technology,Phones,Phones - Item 79,602.03,6,0.2,188.1,2028-02
199,OD-000082,2028-02-25,2028-02-28,Same Day,Customer-0287,Customer-0287,Home Office,United States,Los Angeles,Texas,47038,South,PROD-1556,Technology,Phones,Phones - Item 8,578.13,3,0.0,89.47,2028-02
200,OD-000083,2031-06-18,2031-06-24,Second Class,Customer-0395,Customer-0395,Consumer,United States,Philadelphia,California,24308,South,PROD-3313,Furniture,Chairs,Chairs - Item 80,843.74,8,0.0,-30.7,2031-06
201,OD-000084,2029-05-26,2029-05-30,Second Class,Customer-0010,Customer-0010,Corporate,United States,San Diego,Pennsylvania,78472,Central,PROD-6649,Furniture,Chairs,Chairs - Item 62,388.32,2,0.1,-48.95,2029-05
202,OD-000084,2029-05-26,2029-05-27,Same Day,Customer-0010,Customer-0010,Home Office,United States,San Diego,Illinois,56751,Central,PROD-7280,Furniture,Chairs,Chairs - Item 96,33.76,1,0.15,-5.73,2029-05
203,OD-000084,2029-05-26,2029-05-28,Same Day,Customer-0010,Customer-0010,Home Office,United States,Los Angeles,California,89823,South,PROD-3653,Furniture,Chairs,Chairs - Item 45,244.55,9,0.15,-5.24,2029-05
204,OD-000084,2029-05-26,2029-05-28,Second Class,Customer-0010,Customer-0010,Corporate,United States,San Antonio,Arizona,79806,Central,PROD-5683,Furniture,Chairs,Chairs - Item 77,287.79,9,0.1,160.94,2029-05
205,OD-000085,2022-06-29,2022-07-05,Second Class,Customer-0707,Customer-0707,Corporate,United States,Phoenix,Texas,19943,East,PROD-5658,Furniture,Tables,Tables - Item 43,978.44,7,0.1,33.55,2022-06
206,OD-000085,2022-06-29,2022-07-03,Same Day,Customer-0707,Customer-0707,Home Office,United States,New York,Illinois,23851,Central,PROD-4197,Furniture,Tables,Tables - Item 49,957.62,3,0.05,113.07,2022-06
207,OD-000085,2022-06-29,2022-07-05,Standard Class,Customer-0707,Customer-0707,Corporate,United States,San Antonio,Texas,32837,West,PROD-7671,Furniture,Tables,Tables - Item 28,678.7,8,0.15,132.54,2022-06
208,OD-000086,2021-10-13,2021-10-18,Standard Class,Customer-0630,Customer-0630,Consumer,United States,New York,Pennsylvania,14758,Central,PROD-6014,Furniture,Tables,Tables - Item 96,364.23,2,0.0,113.98,2021-10
209,OD-000086,2021-10-13,2021-10-16,Standard Class,Customer-0630,Customer-0630,Corporate,United States,San Diego,Illinois,72766,South,PROD-5530,Furniture,Tables,Tables - Item 42,478.3,4,0.1,15.29,2021-10
210,OD-000087,2019-12-04,2019-12-05,First Class,Customer-0270,Customer-0270,Consumer,United States,Los Angeles,California,12159,East,PROD-7772,Furniture,Chairs,Chairs - Item 92,603.31,9,0.05,22.05,2019-12
211,OD-000088,2021-05-28,2021-05-31,Standard Class,Customer-0592,Customer-0592,Consumer,United States,Philadelphia,Pennsylvania,97980,Central,PROD-2677,Furniture,Tables,Tables - Item 66,942.06,7,0.2,67.91,2021-05
212,OD-000088,2021-05-28,2021-05-31,Second Class,Customer-0592,Customer-0592,Consumer,United States,Houston,Arizona,49255,East,PROD-2058,Furniture,Tables,Tables - Item 62,645.67,9,0.2,73.63,2021-05
213,OD-000089,2021-12-12,2021-12-13,Same Day,Customer-0970,Customer-0970,Corporate,United States,Phoenix,Illinois,73382,Central,PROD-8192,Technology,Accessories,Accessories - Item 16,302.79,9,0.0,31.86,2021-12
214,OD-000089,2021-12-12,2021-12-13,Second Class,Customer-0970,Customer-0970,Home Office,United States,Los Angeles,California,91788,East,PROD-8813,Technology,Accessories,Accessories - Item 21,432.23,9,0.1,-28.05,2021-12
215,OD-000090,2032-05-19,2032-05-23,Second Class,Customer-0605,Customer-0605,Consumer,United States,New York,Texas,40734,South,PROD-2191,Office Supplies,Labels,Labels - Item 9,315.71,4,0.0,-44.97,2032-05
